806	<0_MDESC_a class=zoom href=@LINK>	0.0	1.0	0.0	https://www.magyaridok.hu/lugas/gigantikus-metropolisz-3230872/ https://www.magyaridok.hu/kulfold/orban-viktor-a-sport-kozep-europa-kozos-nyelve-3522524/ https://www.magyaridok.hu/kulfold/orban-viktor-tusvanyoson-ujra-fel-kell-epiteni-a-karpat-medencet-3338708/ https://www.magyaridok.hu/kultura/az-arenaban-koncertezik-emeli-sande-brit-enekesno-2800593/ https://www.magyaridok.hu/kulfold/nemetorszagban-kelt-eletre-charlie-hebdo-2795667/	null	default	OK
2	<0_MDESC_a href=@LINK rel=attachment @NUM>	0.0	1.0	0.0	https://www.magyaridok.hu/belfold/taxikbol-raktak-ki-a-1353-as-adomanyvonal-szamjegyeit-1856/ https://www.magyaridok.hu/belfold/elkeszult-a-drotakadaly-csongrad-megyeben-2-1834/	null	default	OK
8953	<0_MDESC_br>	0.0	0.0	0.0	https://www.magyaridok.hu/sport/szivbemarkolo-videok-lezuhant-focicsapat-stadionjabol-1218103/ https://www.magyaridok.hu/kulfold/migransokat-mento-olasz-teherhajot-se-engedett-kikotni-az-olasz-belugyminiszter-3279701/	null	default	OK
806	<0_MDESC_h5>	0.0	0.0	0.0	https://www.magyaridok.hu/kulfold/orban-viktor-tusvanyoson-ujra-fel-kell-epiteni-a-karpat-medencet-3338708/ https://www.magyaridok.hu/sport/rossibol-falfestmeny-lett-3200302/ https://www.magyaridok.hu/gazdasag/varga-mihaly-jo-felzarkozasi-palyan-van-magyarorszag-3331724/ https://www.magyaridok.hu/kulfold/orban-viktor-a-sport-kozep-europa-kozos-nyelve-3522524/ https://www.magyaridok.hu/belfold/kampanya-ujabb-allomasan-jart-orban-viktor-2824521/	null	default	OK
1	<0_MDESC_img alt=@alt class=@imageNUM @STYLE @STYLE height=@STYLE sizes=@STYLE src=@LINK srcset=@LINK width=@STYLE>	0.0	0.0	0.0	https://www.magyaridok.hu/kulfold/a-kinai-aceldomping-elleni-fellepesre-surget-het-eu-tagallam-360733/	media_hivatkozas	src	NEW
5	<0_MDESC_img alt=@alt class=@imageNUM @STYLE height=@STYLE sizes=@STYLE src=@LINK srcset=@LINK style=@STYLE width=@STYLE>	0.0	0.0	0.0	https://www.magyaridok.hu/lugas/jelenetek-2017-bol-2632333/ https://www.magyaridok.hu/lugas/jelenetek-2017-bol-2632333/ https://www.magyaridok.hu/lugas/jelenetek-2017-bol-2632333/ https://www.magyaridok.hu/lugas/jelenetek-2017-bol-2632333/ https://www.magyaridok.hu/lugas/jelenetek-2017-bol-2632333/	media_hivatkozas	src	NEW
457	<0_MDESC_img alt=@alt class=@imageNUM @STYLE height=@STYLE sizes=@STYLE src=@LINK srcset=@LINK width=@STYLE>	0.0	0.0	0.0	https://www.magyaridok.hu/gazdasag/sulyos-szabalytalansagok-korhazi-kozbeszerzeseknel-404800/ https://www.magyaridok.hu/kulfold/ehinseg-pusztit-etiopiaban-300268/ https://www.magyaridok.hu/kulfold/hazhoz-es-gyujtopontokra-szallitana-dronjaival-wal-mart-76393/ https://www.magyaridok.hu/gazdasag/varhatoan-aprilisban-hirdetik-meg-az-ontozesfejlesztesi-palyazatokat-399100/ https://www.magyaridok.hu/kulfold/ujra-reflektorfenybe-allitjak-clintont-49195/	media_hivatkozas	src	NEW
70	<0_MDESC_img alt=@alt class=@imageNUM @STYLE height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://www.magyaridok.hu/gazdasag/csokkenhet-az-adougyi-jogvitak-szama-312139/ https://www.magyaridok.hu/gazdasag/jelentos-tobblet-novemberben-2660227/ https://www.magyaridok.hu/gazdasag/megnohet-gaztarolok-biztonsagi-szerepe-353833/ https://www.magyaridok.hu/belfold/felhasznalhatja-a-rendorseg-amit-a-facebook-on-talal-316174/ https://www.magyaridok.hu/sport/alakulo-fitnesz-152203/	media_hivatkozas	src	NEW
45	<0_MDESC_img alt=@alt class=@imageNUM height=@STYLE sizes=@STYLE src=@LINK srcset=@LINK width=@STYLE>	0.0	0.0	0.0	https://www.magyaridok.hu/lugas/francia-kapcsolat-1428991/ https://www.magyaridok.hu/belfold/orban-viktor-bejelentette-a-kormany-tagjait-3044566/ https://www.magyaridok.hu/kulfold/uj-metropolisz-epul-zsufolt-peking-helyett-1597516/ https://www.magyaridok.hu/kulfold/kampanytema-lett-nemet-hadsereg-2064250/ https://www.magyaridok.hu/kulfold/soros-gyorgy-robert-fico-bevandorlasellenes-kormanyat-is-el-akarja-tuntetni-2874957/	media_hivatkozas	src	NEW
24	<0_MDESC_img alt=@alt class=@imageNUM height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://www.magyaridok.hu/kulfold/megszokott-volt-thaifoldi-kormanyfo-2129911/ https://www.magyaridok.hu/kultura/kiserletezo-kedv-teret-enged-szabadsagnak-2034334/ https://www.magyaridok.hu/belfold/segitseg-helyett-kioktatas-brusszeltol-2161252/ https://www.magyaridok.hu/belfold/kilencven-eve-legjobbak-kozott-2108350/ https://www.magyaridok.hu/belfold/kiszoritanak-jogvedok-torvenytisztelo-forditokat-2088640/	media_hivatkozas	src	NEW
2729	<0_MDESC_img alt=@alt class=@STYLE @imageNUM @STYLE height=@STYLE sizes=@STYLE src=@LINK srcset=@LINK width=@STYLE>	0.0	0.0	0.0	https://www.magyaridok.hu/lugas/tehenfejek-1939597/ https://www.magyaridok.hu/lugas/a-puli-nyomaban-2591089/ https://www.magyaridok.hu/belfold/morvai-krisztina-2019-ben-befejezi-politikai-palyafutasat-2526685/ https://www.magyaridok.hu/kulfold/merkel-elleni-frontalis-tamadassal-beindult-nemet-valasztasi-kampany-1874644/ https://www.magyaridok.hu/belfold/alkotmanybirokat-valaszt-parlament-2-1190353/	media_hivatkozas	src	NEW
400	<0_MDESC_img alt=@alt class=@STYLE @imageNUM @STYLE height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://www.magyaridok.hu/kulfold/visegradra-figyel-ausztria-2346751/ https://www.magyaridok.hu/kulfold/sulyos-bortonbuntetest-kapott-egy-eroszaktevo-ghanai-migrans-2360056/ https://www.magyaridok.hu/sport/baji-balazs-legeny-gaton-1906534/ https://www.magyaridok.hu/belfold/gyermeketkeztetes-ingyen-az-oszi-szunetben-2381314/ https://www.magyaridok.hu/belfold/balog-zoltan-lenyegesen-javultak-gyermekes-csaladok-eletkorulmenyei-2-2482585/	media_hivatkozas	src	NEW
18296	<0_MDESC_img alt=@alt class=@STYLE @imageNUM height=@STYLE sizes=@STYLE src=@LINK srcset=@LINK width=@STYLE>	0.0	0.0	0.0	https://www.magyaridok.hu/gazdasag/afacsokkentes-utan-emelnek-a-fizeteseket-a-vendeglatosok-678202/ https://www.magyaridok.hu/belfold/varga-mihaly-a-svabok-is-a-magyar-nemzet-reszei-3891929/ https://www.magyaridok.hu/kulfold/mult-idobe-helyeztek-rendteremto-amerikat-2812458/ https://www.magyaridok.hu/belfold/orban-brusszelt-meg-kell-allitani-1490050/ https://www.magyaridok.hu/gazdasag/kipukkadt-japan-takata-lufi-de-miskolci-uzem-nincs-veszelyben-1873453/	media_hivatkozas	src	NEW
